UF;NOME_UF;SEXO;IDADE;POP
42;Santa Catarina;Mulheres;39 anos; 59058
42;Santa Catarina;Mulheres;40 anos; 57482
42;Santa Catarina;Mulheres;41 anos; 55994
42;Santa Catarina;Mulheres;42 anos; 54530
42;Santa Catarina;Mulheres;43 anos; 53202
42;Santa Catarina;Mulheres;44 anos; 52132
42;Santa Catarina;Mulheres;45 anos; 51219
42;Santa Catarina;Mulheres;46 anos; 50273
42;Santa Catarina;Mulheres;47 anos; 49339
42;Santa Catarina;Mulheres;48 anos; 48668
42;Santa Catarina;Mulheres;49 anos; 48373
42;Santa Catarina;Mulheres;50 anos; 48289
42;Santa Catarina;Mulheres;51 anos; 48153
42;Santa Catarina;Mulheres;52 anos; 47999
42;Santa Catarina;Mulheres;53 anos; 47823
42;Santa Catarina;Mulheres;54 anos; 47582
42;Santa Catarina;Mulheres;55 anos; 47203
42;Santa Catarina;Mulheres;56 anos; 46777
42;Santa Catarina;Mulheres;57 anos; 46404
42;Santa Catarina;Mulheres;58 anos; 45607
42;Santa Catarina;Mulheres;59 anos; 44177
42;Santa Catarina;Mulheres;60 anos; 42278
42;Santa Catarina;Mulheres;61 anos; 40347
42;Santa Catarina;Mulheres;62 anos; 38354
42;Santa Catarina;Mulheres;63 anos; 36512
42;Santa Catarina;Mulheres;64 anos; 34968
42;Santa Catarina;Mulheres;65 anos; 33536
42;Santa Catarina;Mulheres;66 anos; 32002
42;Santa Catarina;Mulheres;67 anos; 30514
42;Santa Catarina;Mulheres;68 anos; 28991
42;Santa Catarina;Mulheres;69 anos; 27395
42;Santa Catarina;Mulheres;70 anos; 25684
42;Santa Catarina;Mulheres;71 anos; 23981
42;Santa Catarina;Mulheres;72 anos; 22399
42;Santa Catarina;Mulheres;73 anos; 20836
42;Santa Catarina;Mulheres;74 anos; 19310
42;Santa Catarina;Mulheres;75 anos; 17730
42;Santa Catarina;Mulheres;76 anos; 16176
42;Santa Catarina;Mulheres;77 anos; 14737
42;Santa Catarina;Mulheres;78 anos; 13496
42;Santa Catarina;Mulheres;79 anos; 12521
42;Santa Catarina;Mulheres;80 anos; 11597
42;Santa Catarina;Mulheres;81 anos; 10657
42;Santa Catarina;Mulheres;82 anos;  9845
42;Santa Catarina;Mulheres;83 anos;  9033
42;Santa Catarina;Mulheres;84 anos;  8177
42;Santa Catarina;Mulheres;85 anos;  7207
42;Santa Catarina;Mulheres;86 anos;  6280
42;Santa Catarina;Mulheres;87 anos;  5492
42;Santa Catarina;Mulheres;88 anos;  4783
42;Santa Catarina;Mulheres;89 anos;  4166
42;Santa Catarina;Mulheres;26 anos; 57875
42;Santa Catarina;Mulheres;27 anos; 58310
42;Santa Catarina;Mulheres;28 anos; 58784
42;Santa Catarina;Mulheres;29 anos; 59393
42;Santa Catarina;Mulheres;90 anos ou mais; 20234
43;Rio Grande do Sul;Homens;18 anos; 75915
43;Rio Grande do Sul;Homens;19 anos; 78980
43;Rio Grande do Sul;Homens;20 anos; 84439
43;Rio Grande do Sul;Homens;21 anos; 84319
43;Rio Grande do Sul;Homens;22 anos; 86303
43;Rio Grande do Sul;Homens;23 anos; 87630
43;Rio Grande do Sul;Homens;24 anos; 87994
43;Rio Grande do Sul;Homens;25 anos; 87670
43;Rio Grande do Sul;Homens;30 anos; 85718
43;Rio Grande do Sul;Homens;31 anos; 85192
43;Rio Grande do Sul;Homens;32 anos; 84457
43;Rio Grande do Sul;Homens;33 anos; 84212
43;Rio Grande do Sul;Homens;34 anos; 84755
43;Rio Grande do Sul;Homens;35 anos; 85739
43;Rio Grande do Sul;Homens;36 anos; 86603
43;Rio Grande do Sul;Homens;37 anos; 87570
43;Rio Grande do Sul;Homens;38 anos; 87566
43;Rio Grande do Sul;Homens;39 anos; 86056
43;Rio Grande do Sul;Homens;40 anos; 83560
43;Rio Grande do Sul;Homens;41 anos; 81202
43;Rio Grande do Sul;Homens;42 anos; 78832
43;Rio Grande do Sul;Homens;43 anos; 76681
43;Rio Grande do Sul;Homens;44 anos; 75010
43;Rio Grande do Sul;Homens;45 anos; 73663
43;Rio Grande do Sul;Homens;46 anos; 72195
43;Rio Grande do Sul;Homens;47 anos; 70650
43;Rio Grande do Sul;Homens;48 anos; 69632
43;Rio Grande do Sul;Homens;49 anos; 69334
43;Rio Grande do Sul;Homens;50 anos; 69471
43;Rio Grande do Sul;Homens;51 anos; 69539
43;Rio Grande do Sul;Homens;52 anos; 69632
43;Rio Grande do Sul;Homens;53 anos; 69809
43;Rio Grande do Sul;Homens;54 anos; 70065
43;Rio Grande do Sul;Homens;55 anos; 70195
43;Rio Grande do Sul;Homens;56 anos; 70206
43;Rio Grande do Sul;Homens;57 anos; 70267
43;Rio Grande do Sul;Homens;58 anos; 69731
43;Rio Grande do Sul;Homens;59 anos; 68318
43;Rio Grande do Sul;Homens;60 anos; 66167
43;Rio Grande do Sul;Homens;61 anos; 63912
43;Rio Grande do Sul;Homens;62 anos; 61625
43;Rio Grande do Sul;Homens;63 anos; 59285
43;Rio Grande do Sul;Homens;64 anos; 57011
43;Rio Grande do Sul;Homens;65 anos; 54548
43;Rio Grande do Sul;Homens;66 anos; 51899
43;Rio Grande do Sul;Homens;67 anos; 49278
43;Rio Grande do Sul;Homens;68 anos; 46686
43;Rio Grande do Sul;Homens;69 anos; 44144
43;Rio Grande do Sul;Homens;70 anos; 41415
43;Rio Grande do Sul;Homens;71 anos; 38599
43;Rio Grande do Sul;Homens;72 anos; 35982
43;Rio Grande do Sul;Homens;73 anos; 33369
43;Rio Grande do Sul;Homens;74 anos; 30744
43;Rio Grande do Sul;Homens;75 anos; 27927
43;Rio Grande do Sul;Homens;76 anos; 25153
43;Rio Grande do Sul;Homens;77 anos; 22627
43;Rio Grande do Sul;Homens;78 anos; 20403
43;Rio Grande do Sul;Homens;79 anos; 18556
43;Rio Grande do Sul;Homens;80 anos; 16764
43;Rio Grande do Sul;Homens;81 anos; 14991
43;Rio Grande do Sul;Homens;82 anos; 13485
43;Rio Grande do Sul;Homens;83 anos; 12064
43;Rio Grande do Sul;Homens;84 anos; 10670
43;Rio Grande do Sul;Homens;85 anos;  9183
43;Rio Grande do Sul;Homens;86 anos;  7794
43;Rio Grande do Sul;Homens;87 anos;  6651
43;Rio Grande do Sul;Homens;88 anos;  5650
43;Rio Grande do Sul;Homens;89 anos;  4780
43;Rio Grande do Sul;Homens;26 anos; 87343
43;Rio Grande do Sul;Homens;27 anos; 86961
43;Rio Grande do Sul;Homens;28 anos; 86517
43;Rio Grande do Sul;Homens;29 anos; 86111
43;Rio Grande do Sul;Homens;90 anos ou mais; 18163
43;Rio Grande do Sul;Mulheres;18 anos; 72543
43;Rio Grande do Sul;Mulheres;19 anos; 75517
43;Rio Grande do Sul;Mulheres;20 anos; 80830
43;Rio Grande do Sul;Mulheres;21 anos; 81204
43;Rio Grande do Sul;Mulheres;22 anos; 83415
43;Rio Grande do Sul;Mulheres;23 anos; 85040
43;Rio Grande do Sul;Mulheres;24 anos; 85793
43;Rio Grande do Sul;Mulheres;25 anos; 85864
43;Rio Grande do Sul;Mulheres;30 anos; 85204
43;Rio Grande do Sul;Mulheres;31 anos; 84863
43;Rio Grande do Sul;Mulheres;32 anos; 84277
43;Rio Grande do Sul;Mulheres;33 anos; 84235
43;Rio Grande do Sul;Mulheres;34 anos; 85094
43;Rio Grande do Sul;Mulheres;35 anos; 86443
43;Rio Grande do Sul;Mulheres;36 anos; 87706
43;Rio Grande do Sul;Mulheres;37 anos; 89100
43;Rio Grande do Sul;Mulheres;38 anos; 89524
43;Rio Grande do Sul;Mulheres;39 anos; 88446
43;Rio Grande do Sul;Mulheres;40 anos; 86387
43;Rio Grande do Sul;Mulheres;41 anos; 84430
43;Rio Grande do Sul;Mulheres;42 anos; 82432
43;Rio Grande do Sul;Mulheres;43 anos; 80547
43;Rio Grande do Sul;Mulheres;44 anos; 78966
43;Rio Grande do Sul;Mulheres;45 anos; 77622
43;Rio Grande do Sul;Mulheres;46 anos; 76174
43;Rio Grande do Sul;Mulheres;47 anos; 74630
43;Rio Grande do Sul;Mulheres;48 anos; 73752
43;Rio Grande do Sul;Mulheres;49 anos; 73853
43;Rio Grande do Sul;Mulheres;50 anos; 74556
43;Rio Grande do Sul;Mulheres;51 anos; 75165
43;Rio Grande do Sul;Mulheres;52 anos; 75780
43;Rio Grande do Sul;Mulheres;53 anos; 76419
43;Rio Grande do Sul;Mulheres;54 anos; 77009
43;Rio Grande do Sul;Mulheres;55 anos; 77426
43;Rio Grande do Sul;Mulheres;56 anos; 77783
43;Rio Grande do Sul;Mulheres;57 anos; 78181
43;Rio Grande do Sul;Mulheres;58 anos; 77910
43;Rio Grande do Sul;Mulheres;59 anos; 76668
43;Rio Grande do Sul;Mulheres;60 anos; 74660
43;Rio Grande do Sul;Mulheres;61 anos; 72553
43;Rio Grande do Sul;Mulheres;62 anos; 70336
43;Rio Grande do Sul;Mulheres;63 anos; 68079
43;Rio Grande do Sul;Mulheres;64 anos; 65921
43;Rio Grande do Sul;Mulheres;65 anos; 63644
43;Rio Grande do Sul;Mulheres;66 anos; 61140
43;Rio Grande do Sul;Mulheres;67 anos; 58609
43;Rio Grande do Sul;Mulheres;68 anos; 56060
43;Rio Grande do Sul;Mulheres;69 anos; 53525
43;Rio Grande do Sul;Mulheres;70 anos; 50829
43;Rio Grande do Sul;Mulheres;71 anos; 48058
43;Rio Grande do Sul;Mulheres;72 anos; 45425
43;Rio Grande do Sul;Mulheres;73 anos; 42764
43;Rio Grande do Sul;Mulheres;74 anos; 40025
43;Rio Grande do Sul;Mulheres;75 anos; 37064
43;Rio Grande do Sul;Mulheres;76 anos; 34107
43;Rio Grande do Sul;Mulheres;77 anos; 31344
43;Rio Grande do Sul;Mulheres;78 anos; 28931
43;Rio Grande do Sul;Mulheres;79 anos; 26980
43;Rio Grande do Sul;Mulheres;80 anos; 25090
43;Rio Grande do Sul;Mulheres;81 anos; 23122
43;Rio Grande do Sul;Mulheres;82 anos; 21393
43;Rio Grande do Sul;Mulheres;83 anos; 19724
43;Rio Grande do Sul;Mulheres;84 anos; 18066
43;Rio Grande do Sul;Mulheres;85 anos; 16178
43;Rio Grande do Sul;Mulheres;86 anos; 14304
43;Rio Grande do Sul;Mulheres;87 anos; 12710
43;Rio Grande do Sul;Mulheres;88 anos; 11231
43;Rio Grande do Sul;Mulheres;89 anos;  9861
43;Rio Grande do Sul;Mulheres;26 anos; 85886
43;Rio Grande do Sul;Mulheres;27 anos; 85840
43;Rio Grande do Sul;Mulheres;28 anos; 85672
43;Rio Grande do Sul;Mulheres;29 anos; 85438
43;Rio Grande do Sul;Mulheres;90 anos ou mais; 47765
50;Mato Grosso do Sul;Homens;18 anos; 21098
50;Mato Grosso do Sul;Homens;19 anos; 20789
50;Mato Grosso do Sul;Homens;20 anos; 21391
50;Mato Grosso do Sul;Homens;21 anos; 22217
50;Mato Grosso do Sul;Homens;22 anos; 22654
50;Mato Grosso do Sul;Homens;23 anos; 22967
50;Mato Grosso do Sul;Homens;24 anos; 23092
50;Mato Grosso do Sul;Homens;25 anos; 23081
50;Mato Grosso do Sul;Homens;30 anos; 22949
50;Mato Grosso do Sul;Homens;31 anos; 22815
50;Mato Grosso do Sul;Homens;32 anos; 22621
50;Mato Grosso do Sul;Homens;33 anos; 22466
50;Mato Grosso do Sul;Homens;34 anos; 22382
50;Mato Grosso do Sul;Homens;35 anos; 22322
50;Mato Grosso do Sul;Homens;36 anos; 22217
50;Mato Grosso do Sul;Homens;37 anos; 22096
50;Mato Grosso do Sul;Homens;38 anos; 21895
50;Mato Grosso do Sul;Homens;39 anos; 21564
50;Mato Grosso do Sul;Homens;40 anos; 21137
50;Mato Grosso do Sul;Homens;41 anos; 20709
50;Mato Grosso do Sul;Homens;42 anos; 20280
50;Mato Grosso do Sul;Homens;43 anos; 19840
50;Mato Grosso do Sul;Homens;44 anos; 19399
50;Mato Grosso do Sul;Homens;45 anos; 18945
50;Mato Grosso do Sul;Homens;46 anos; 18465
50;Mato Grosso do Sul;Homens;47 anos; 17983
50;Mato Grosso do Sul;Homens;48 anos; 17562
50;Mato Grosso do Sul;Homens;49 anos; 17228
50;Mato Grosso do Sul;Homens;50 anos; 16928
50;Mato Grosso do Sul;Homens;51 anos; 16601
50;Mato Grosso do Sul;Homens;52 anos; 16279
50;Mato Grosso do Sul;Homens;53 anos; 15962
50;Mato Grosso do Sul;Homens;54 anos; 15644
50;Mato Grosso do Sul;Homens;55 anos; 15290
50;Mato Grosso do Sul;Homens;56 anos; 14925
50;Mato Grosso do Sul;Homens;57 anos; 14591
50;Mato Grosso do Sul;Homens;58 anos; 14166
50;Mato Grosso do Sul;Homens;59 anos; 13620
50;Mato Grosso do Sul;Homens;60 anos; 12963
50;Mato Grosso do Sul;Homens;61 anos; 12314
50;Mato Grosso do Sul;Homens;62 anos; 11664
50;Mato Grosso do Sul;Homens;63 anos; 11062
50;Mato Grosso do Sul;Homens;64 anos; 10519
50;Mato Grosso do Sul;Homens;65 anos;  9977
50;Mato Grosso do Sul;Homens;66 anos;  9418
50;Mato Grosso do Sul;Homens;67 anos;  8897
50;Mato Grosso do Sul;Homens;68 anos;  8372
50;Mato Grosso do Sul;Homens;69 anos;  7833
50;Mato Grosso do Sul;Homens;70 anos;  7252
50;Mato Grosso do Sul;Homens;71 anos;  6677
50;Mato Grosso do Sul;Homens;72 anos;  6145
50;Mato Grosso do Sul;Homens;73 anos;  5656
50;Mato Grosso do Sul;Homens;74 anos;  5233
50;Mato Grosso do Sul;Homens;75 anos;  4807
50;Mato Grosso do Sul;Homens;76 anos;  4387
50;Mato Grosso do Sul;Homens;77 anos;  4014
50;Mato Grosso do Sul;Homens;78 anos;  3679
50;Mato Grosso do Sul;Homens;79 anos;  3388
50;Mato Grosso do Sul;Homens;80 anos;  3089
50;Mato Grosso do Sul;Homens;81 anos;  2804
50;Mato Grosso do Sul;Homens;82 anos;  2567
50;Mato Grosso do Sul;Homens;83 anos;  2322
50;Mato Grosso do Sul;Homens;84 anos;  2072
50;Mato Grosso do Sul;Homens;85 anos;  1781
50;Mato Grosso do Sul;Homens;86 anos;  1516
50;Mato Grosso do Sul;Homens;87 anos;  1287
50;Mato Grosso do Sul;Homens;88 anos;  1093
50;Mato Grosso do Sul;Homens;89 anos;   931
50;Mato Grosso do Sul;Homens;26 anos; 23099
50;Mato Grosso do Sul;Homens;27 anos; 23112
50;Mato Grosso do Sul;Homens;28 anos; 23091
50;Mato Grosso do Sul;Homens;29 anos; 23039
50;Mato Grosso do Sul;Homens;90 anos ou mais;  3619
50;Mato Grosso do Sul;Mulheres;18 anos; 20123
50;Mato Grosso do Sul;Mulheres;19 anos; 19841
50;Mato Grosso do Sul;Mulheres;20 anos; 20446
50;Mato Grosso do Sul;Mulheres;21 anos; 21370
50;Mato Grosso do Sul;Mulheres;22 anos; 21852
50;Mato Grosso do Sul;Mulheres;23 anos; 22239
50;Mato Grosso do Sul;Mulheres;24 anos; 22464
50;Mato Grosso do Sul;Mulheres;25 anos; 22566
50;Mato Grosso do Sul;Mulheres;30 anos; 22702
50;Mato Grosso do Sul;Mulheres;31 anos; 22538
50;Mato Grosso do Sul;Mulheres;32 anos; 22288
50;Mato Grosso do Sul;Mulheres;33 anos; 22161
50;Mato Grosso do Sul;Mulheres;34 anos; 22236
50;Mato Grosso do Sul;Mulheres;35 anos; 22404
50;Mato Grosso do Sul;Mulheres;36 anos; 22500
50;Mato Grosso do Sul;Mulheres;37 anos; 22596
50;Mato Grosso do Sul;Mulheres;38 anos; 22554
50;Mato Grosso do Sul;Mulheres;39 anos; 22292
50;Mato Grosso do Sul;Mulheres;40 anos; 21881
50;Mato Grosso do Sul;Mulheres;41 anos; 21450
50;Mato Grosso do Sul;Mulheres;42 anos; 21002
50;Mato Grosso do Sul;Mulheres;43 anos; 20541
50;Mato Grosso do Sul;Mulheres;44 anos; 20092
50;Mato Grosso do Sul;Mulheres;45 anos; 19642
50;Mato Grosso do Sul;Mulheres;46 anos; 19188
50;Mato Grosso do Sul;Mulheres;47 anos; 18748
50;Mato Grosso do Sul;Mulheres;48 anos; 18354
50;Mato Grosso do Sul;Mulheres;49 anos; 18041
50;Mato Grosso do Sul;Mulheres;50 anos; 17762
50;Mato Grosso do Sul;Mulheres;51 anos; 17472
50;Mato Grosso do Sul;Mulheres;52 anos; 17169
50;Mato Grosso do Sul;Mulheres;53 anos; 16894
50;Mato Grosso do Sul;Mulheres;54 anos; 16649
50;Mato Grosso do Sul;Mulheres;55 anos; 16403
50;Mato Grosso do Sul;Mulheres;56 anos; 16133
50;Mato Grosso do Sul;Mulheres;57 anos; 15881
50;Mato Grosso do Sul;Mulheres;58 anos; 15511
50;Mato Grosso do Sul;Mulheres;59 anos; 14972
50;Mato Grosso do Sul;Mulheres;60 anos; 14293
50;Mato Grosso do Sul;Mulheres;61 anos; 13616
50;Mato Grosso do Sul;Mulheres;62 anos; 12931
50;Mato Grosso do Sul;Mulheres;63 anos; 12284
50;Mato Grosso do Sul;Mulheres;64 anos; 11718
50;Mato Grosso do Sul;Mulheres;65 anos; 11164
50;Mato Grosso do Sul;Mulheres;66 anos; 10589
50;Mato Grosso do Sul;Mulheres;67 anos; 10041
50;Mato Grosso do Sul;Mulheres;68 anos;  9489
50;Mato Grosso do Sul;Mulheres;69 anos;  8929
50;Mato Grosso do Sul;Mulheres;70 anos;  8342
50;Mato Grosso do Sul;Mulheres;71 anos;  7767
50;Mato Grosso do Sul;Mulheres;72 anos;  7221
50;Mato Grosso do Sul;Mulheres;73 anos;  6727
50;Mato Grosso do Sul;Mulheres;74 anos;  6285
50;Mato Grosso do Sul;Mulheres;75 anos;  5847
50;Mato Grosso do Sul;Mulheres;76 anos;  5408
50;Mato Grosso do Sul;Mulheres;77 anos;  5009
50;Mato Grosso do Sul;Mulheres;78 anos;  4629
50;Mato Grosso do Sul;Mulheres;79 anos;  4290
50;Mato Grosso do Sul;Mulheres;80 anos;  3926
50;Mato Grosso do Sul;Mulheres;81 anos;  3563
50;Mato Grosso do Sul;Mulheres;82 anos;  3240
50;Mato Grosso do Sul;Mulheres;83 anos;  2932
50;Mato Grosso do Sul;Mulheres;84 anos;  2630
50;Mato Grosso do Sul;Mulheres;85 anos;  2298
50;Mato Grosso do Sul;Mulheres;86 anos;  1980
50;Mato Grosso do Sul;Mulheres;87 anos;  1713
50;Mato Grosso do Sul;Mulheres;88 anos;  1476
50;Mato Grosso do Sul;Mulheres;89 anos;  1270
50;Mato Grosso do Sul;Mulheres;26 anos; 22692
50;Mato Grosso do Sul;Mulheres;27 anos; 22843
50;Mato Grosso do Sul;Mulheres;28 anos; 22897
50;Mato Grosso do Sul;Mulheres;29 anos; 22834
50;Mato Grosso do Sul;Mulheres;90 anos ou mais;  5302
51;Mato Grosso;Homens;18 anos; 26910
51;Mato Grosso;Homens;19 anos; 26714
51;Mato Grosso;Homens;20 anos; 27307
51;Mato Grosso;Homens;21 anos; 28565
51;Mato Grosso;Homens;22 anos; 29130
51;Mato Grosso;Homens;23 anos; 29533
51;Mato Grosso;Homens;24 anos; 29680
51;Mato Grosso;Homens;25 anos; 29671
51;Mato Grosso;Homens;30 anos; 30209
51;Mato Grosso;Homens;31 anos; 30276
51;Mato Grosso;Homens;32 anos; 30249
51;Mato Grosso;Homens;33 anos; 30214
51;Mato Grosso;Homens;34 anos; 30175
51;Mato Grosso;Homens;35 anos; 30087
51;Mato Grosso;Homens;36 anos; 29937
51;Mato Grosso;Homens;37 anos; 29754
51;Mato Grosso;Homens;38 anos; 29460
51;Mato Grosso;Homens;39 anos; 29009
51;Mato Grosso;Homens;40 anos; 28421
51;Mato Grosso;Homens;41 anos; 27839
51;Mato Grosso;Homens;42 anos; 27279
51;Mato Grosso;Homens;43 anos; 26670
51;Mato Grosso;Homens;44 anos; 25977
51;Mato Grosso;Homens;45 anos; 25216
51;Mato Grosso;Homens;46 anos; 24443
51;Mato Grosso;Homens;47 anos; 23656
51;Mato Grosso;Homens;48 anos; 22979
51;Mato Grosso;Homens;49 anos; 22484
51;Mato Grosso;Homens;50 anos; 22067
51;Mato Grosso;Homens;51 anos; 21628
51;Mato Grosso;Homens;52 anos; 21217
51;Mato Grosso;Homens;53 anos; 20755
51;Mato Grosso;Homens;54 anos; 20204
51;Mato Grosso;Homens;55 anos; 19564
51;Mato Grosso;Homens;56 anos; 18920
51;Mato Grosso;Homens;57 anos; 18300
51;Mato Grosso;Homens;58 anos; 17636
51;Mato Grosso;Homens;59 anos; 16907
51;Mato Grosso;Homens;60 anos; 16096
51;Mato Grosso;Homens;61 anos; 15253
51;Mato Grosso;Homens;62 anos; 14431
51;Mato Grosso;Homens;63 anos; 13623
51;Mato Grosso;Homens;64 anos; 12831
51;Mato Grosso;Homens;65 anos; 12032
51;Mato Grosso;Homens;66 anos; 11224
51;Mato Grosso;Homens;67 anos; 10457
51;Mato Grosso;Homens;68 anos;  9723
51;Mato Grosso;Homens;69 anos;  9033
51;Mato Grosso;Homens;70 anos;  8325
51;Mato Grosso;Homens;71 anos;  7631
51;Mato Grosso;Homens;72 anos;  7000
51;Mato Grosso;Homens;73 anos;  6425
51;Mato Grosso;Homens;74 anos;  5907
51;Mato Grosso;Homens;75 anos;  5379
51;Mato Grosso;Homens;76 anos;  4860
51;Mato Grosso;Homens;77 anos;  4400
51;Mato Grosso;Homens;78 anos;  3985
51;Mato Grosso;Homens;79 anos;  3606
51;Mato Grosso;Homens;80 anos;  3231
51;Mato Grosso;Homens;81 anos;  2880
51;Mato Grosso;Homens;82 anos;  2585
51;Mato Grosso;Homens;83 anos;  2305
51;Mato Grosso;Homens;84 anos;  2029
51;Mato Grosso;Homens;85 anos;  1723
51;Mato Grosso;Homens;86 anos;  1440
51;Mato Grosso;Homens;87 anos;  1208
51;Mato Grosso;Homens;88 anos;  1011
51;Mato Grosso;Homens;89 anos;   849
51;Mato Grosso;Homens;26 anos; 29706
51;Mato Grosso;Homens;27 anos; 29719
51;Mato Grosso;Homens;28 anos; 29799
51;Mato Grosso;Homens;29 anos; 29994
51;Mato Grosso;Homens;90 anos ou mais;  3322
51;Mato Grosso;Mulheres;18 anos; 25904
51;Mato Grosso;Mulheres;19 anos; 25720
51;Mato Grosso;Mulheres;20 anos; 26293
51;Mato Grosso;Mulheres;21 anos; 27324
51;Mato Grosso;Mulheres;22 anos; 27774
51;Mato Grosso;Mulheres;23 anos; 28143
51;Mato Grosso;Mulheres;24 anos; 28376
51;Mato Grosso;Mulheres;25 anos; 28520
51;Mato Grosso;Mulheres;30 anos; 29143
51;Mato Grosso;Mulheres;31 anos; 29096
51;Mato Grosso;Mulheres;32 anos; 28974
51;Mato Grosso;Mulheres;33 anos; 28879
51;Mato Grosso;Mulheres;34 anos; 28849
51;Mato Grosso;Mulheres;35 anos; 28839
51;Mato Grosso;Mulheres;36 anos; 28771
51;Mato Grosso;Mulheres;37 anos; 28673
51;Mato Grosso;Mulheres;38 anos; 28482
51;Mato Grosso;Mulheres;39 anos; 28170
51;Mato Grosso;Mulheres;40 anos; 27742
51;Mato Grosso;Mulheres;41 anos; 27342
51;Mato Grosso;Mulheres;42 anos; 26967
51;Mato Grosso;Mulheres;43 anos; 26490
51;Mato Grosso;Mulheres;44 anos; 25881
51;Mato Grosso;Mulheres;45 anos; 25170
51;Mato Grosso;Mulheres;46 anos; 24433
51;Mato Grosso;Mulheres;47 anos; 23657
51;Mato Grosso;Mulheres;48 anos; 22968
51;Mato Grosso;Mulheres;49 anos; 22435
51;Mato Grosso;Mulheres;50 anos; 21992
51;Mato Grosso;Mulheres;51 anos; 21504
51;Mato Grosso;Mulheres;52 anos; 21021
51;Mato Grosso;Mulheres;53 anos; 20497
51;Mato Grosso;Mulheres;54 anos; 19911
51;Mato Grosso;Mulheres;55 anos; 19253
51;Mato Grosso;Mulheres;56 anos; 18590
51;Mato Grosso;Mulheres;57 anos; 17943
51;Mato Grosso;Mulheres;58 anos; 17266
51;Mato Grosso;Mulheres;59 anos; 16539
51;Mato Grosso;Mulheres;60 anos; 15766
51;Mato Grosso;Mulheres;61 anos; 14978
51;Mato Grosso;Mulheres;62 anos; 14207
51;Mato Grosso;Mulheres;63 anos; 13442
51;Mato Grosso;Mulheres;64 anos; 12697
51;Mato Grosso;Mulheres;65 anos; 11938
51;Mato Grosso;Mulheres;66 anos; 11177
51;Mato Grosso;Mulheres;67 anos; 10443
51;Mato Grosso;Mulheres;68 anos;  9751
51;Mato Grosso;Mulheres;69 anos;  9105
51;Mato Grosso;Mulheres;70 anos;  8450
51;Mato Grosso;Mulheres;71 anos;  7801
51;Mato Grosso;Mulheres;72 anos;  7201
51;Mato Grosso;Mulheres;73 anos;  6637
51;Mato Grosso;Mulheres;74 anos;  6113
51;Mato Grosso;Mulheres;75 anos;  5592
51;Mato Grosso;Mulheres;76 anos;  5086
51;Mato Grosso;Mulheres;77 anos;  4636
51;Mato Grosso;Mulheres;78 anos;  4227
51;Mato Grosso;Mulheres;79 anos;  3864
51;Mato Grosso;Mulheres;80 anos;  3495
51;Mato Grosso;Mulheres;81 anos;  3140
51;Mato Grosso;Mulheres;82 anos;  2839
51;Mato Grosso;Mulheres;83 anos;  2547
51;Mato Grosso;Mulheres;84 anos;  2259
51;Mato Grosso;Mulheres;85 anos;  1939
51;Mato Grosso;Mulheres;86 anos;  1626
51;Mato Grosso;Mulheres;87 anos;  1363
51;Mato Grosso;Mulheres;88 anos;  1139
51;Mato Grosso;Mulheres;89 anos;   948
51;Mato Grosso;Mulheres;26 anos; 28675
51;Mato Grosso;Mulheres;27 anos; 28828
51;Mato Grosso;Mulheres;28 anos; 28959
51;Mato Grosso;Mulheres;29 anos; 29076
51;Mato Grosso;Mulheres;90 anos ou mais;  4096
52;Goiás;Homens;18 anos; 53547
52;Goiás;Homens;19 anos; 53894
52;Goiás;Homens;20 anos; 53989
52;Goiás;Homens;21 anos; 56667
52;Goiás;Homens;22 anos; 58168
52;Goiás;Homens;23 anos; 59251
52;Goiás;Homens;24 anos; 59692
52;Goiás;Homens;25 anos; 59673
52;Goiás;Homens;30 anos; 61041
52;Goiás;Homens;31 anos; 61518
52;Goiás;Homens;32 anos; 61762
52;Goiás;Homens;33 anos; 61817
52;Goiás;Homens;34 anos; 61574
52;Goiás;Homens;35 anos; 61013
52;Goiás;Homens;36 anos; 60401
52;Goiás;Homens;37 anos; 59786
52;Goiás;Homens;38 anos; 59079
52;Goiás;Homens;39 anos; 58293
52;Goiás;Homens;40 anos; 57346
52;Goiás;Homens;41 anos; 56390
52;Goiás;Homens;42 anos; 55509
52;Goiás;Homens;43 anos; 54394
52;Goiás;Homens;44 anos; 52953
52;Goiás;Homens;45 anos; 51252
52;Goiás;Homens;46 anos; 49577
52;Goiás;Homens;47 anos; 47923
52;Goiás;Homens;48 anos; 46492
52;Goiás;Homens;49 anos; 45463
52;Goiás;Homens;50 anos; 44596
52;Goiás;Homens;51 anos; 43647
52;Goiás;Homens;52 anos; 42760
52;Goiás;Homens;53 anos; 41726
52;Goiás;Homens;54 anos; 40454
52;Goiás;Homens;55 anos; 38929
52;Goiás;Homens;56 anos; 37398
52;Goiás;Homens;57 anos; 35915
52;Goiás;Homens;58 anos; 34428
52;Goiás;Homens;59 anos; 32943
52;Goiás;Homens;60 anos; 31377
52;Goiás;Homens;61 anos; 29791
52;Goiás;Homens;62 anos; 28267
52;Goiás;Homens;63 anos; 26782
52;Goiás;Homens;64 anos; 25355
52;Goiás;Homens;65 anos; 23869
52;Goiás;Homens;66 anos; 22397
52;Goiás;Homens;67 anos; 21039
52;Goiás;Homens;68 anos; 19743
52;Goiás;Homens;69 anos; 18529
52;Goiás;Homens;70 anos; 17267
52;Goiás;Homens;71 anos; 16013
